,sold_price,address,sqarefootage,Type,Style,Community,List Price,bedNum,Bedrooms,bathNum,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,longitude,latitude,pageNum,iterationNum,weblink,Unnamed: 20,Dens
616,"2,200,000",79 Donegall Drive,1500-2000,Detached,2-Storey,Leaside,2299000,3,3,3.0,3,1,15,4,Toronto C11,-79.374253,43.707071,280.0,48.0,https://www.zolo.ca/toronto-real-estate/79-donegall-drive,,1
617,"1,070,000",79 Crimson Millway,1800-1999,Condo Townhouse,2-Storey,St. Andrew-Windfields,1079000,3,3,3.0,3,1,7,2,Toronto C12,-79.380981,43.751798,274.0,36.0,https://www.zolo.ca/toronto-real-estate/79-crimson-millway,,0
618,"347,000",785 Brown's Line,800-899,Co-Op Apt,Apartment,Alderwood,349900,2,2,1.0,1,1,5,1,Toronto W06,-79.547565,43.608721,221.0,54.0,https://www.zolo.ca/toronto-real-estate/785-browns-line/508,,0
619,"499,988",785 Brown's Line,1000-1199,Co-Op Apt,Apartment,Alderwood,499988,3,3,1.0,1,1,6,1,Toronto W06,-79.547565,43.608721,42.0,28.0,https://www.zolo.ca/toronto-real-estate/785-browns-line/5,,0
620,"700,700",784 The Queensway Way,700-799,Condo Apt,Apartment,Stonegate-Queensway,649900,2,2,2.0,2,1,5,0,Toronto W07,-79.515999,43.623326,275.0,68.0,https://www.zolo.ca/toronto-real-estate/784-the-queensway-way/508,,0
621,"470,000",783 Bathurst Street,0-499,Condo Apt,Apartment,University,399000,,0,1.0,1,1,1,0,Toronto C01,-79.410785,43.664523,231.0,52.0,https://www.zolo.ca/toronto-real-estate/783-bathurst-street/619,,0
622,"651,000",783 Bathurst Street,700-799,Condo Apt,Apartment,University,569900,1,1,1.0,1,1,5,0,Toronto C01,-79.410785,43.664523,280.0,38.0,https://www.zolo.ca/toronto-real-estate/783-bathurst-street/324,,1
623,"1,300,000",783 Bathurst Street,1200-1399,Condo Apt,2-Storey,University,1199900,3,3,2.0,2,1,6,1,Toronto C01,-79.410785,43.664523,153.0,64.0,https://www.zolo.ca/toronto-real-estate/783-bathurst-street/805,,0
624,"1,300,606",781 King Street W,1000-1199,Condo Apt,Loft,Niagara,1199000,2,2,2.0,2,1,5,1,Toronto C01,-79.406341,43.642692,305.0,52.0,https://www.zolo.ca/toronto-real-estate/781-king-street-west/ph606,,0
625,"1,350,000",781 King Street W,1000-1199,Condo Apt,Loft,Niagara,1099900,1,1,2.0,2,1,1,2,Toronto C01,-79.406341,43.642692,284.0,62.0,https://www.zolo.ca/toronto-real-estate/781-king-st-w-street-west/202,,1
626,"1,755,000",78 Willcocks Street,2000-2500,Semi-Detached,3-Storey,University,1799000,4,4,3.0,3,1,7,0,Toronto C01,-79.402233,43.661282,194.0,60.0,https://www.zolo.ca/toronto-real-estate/78-willcocks-street,,1
627,"1,400,000",78 Walwyn Avenue,2500-3000,Detached,Sidesplit 3,Humberlea-Pelmo Park W4,1299000,4,4,3.0,3,1,8,6,Toronto W04,-79.522828,43.712348,3.0,24.0,https://www.zolo.ca/toronto-real-estate/78-walwyn-avenue,,2
628,"637,000",78 Tecumseth Street,600-699,Condo Apt,Apartment,Niagara,599900,1,1,1.0,1,1,4,0,Toronto C01,-79.405445,43.643497,373.0,24.0,https://www.zolo.ca/toronto-real-estate/78-tecumseth-street/225,,1
629,"1,025,000",78 Tecumseth Street,900-999,Condo Apt,Apartment,Niagara,975000,2,2,2.0,2,1,7,1,Toronto C01,-79.405445,43.643497,28.0,34.0,https://www.zolo.ca/toronto-real-estate/78-tecumseth-street/1106,,1
630,"760,000",78 St Patrick Street,900-999,Condo Townhouse,Loft,Kensington-Chinatown,770000,1,1,1.0,1,1,3,0,Toronto C01,-79.389627,43.65244,286.0,36.0,https://www.zolo.ca/toronto-real-estate/78-st-patrick-street/158a,,0
631,"999,999",78 Seymour Avenue,700-1100,Att/Row/Twnhouse,2-Storey,Blake-Jones,829000,2,2,2.0,2,1,5,0,Toronto E01,-79.33423499999999,43.675933,232.0,52.0,https://www.zolo.ca/toronto-real-estate/78-seymour-avenue,,1
632,"2,475,000",78 Lowther Avenue,2000-2249,Condo Apt,3-Storey,Annex,2595000,3,3,4.0,4,1,6,1,Toronto C02,-79.400633,43.669929,42.0,50.0,https://www.zolo.ca/toronto-real-estate/78-lowther-avenue/unit-1,,0
633,"2,795,000",78 Laurelcrest Avenue,3500-5000,Detached,2-Storey,Clanton Park,2895000,5,5,5.0,5,1,9,6,Toronto C06,-79.44279,43.742839,181.0,38.0,https://www.zolo.ca/toronto-real-estate/78-laurelcrest-avenue,,1
634,"2,125,000",78 Kennedy Avenue,2000-2500,Detached,2-Storey,High Park-Swansea,2298000,3,3,4.0,4,1,8,1,Toronto W01,-79.474581,43.649115,36.0,68.0,https://www.zolo.ca/toronto-real-estate/78-kennedy-avenue,,1
635,"550,000",78 Harrison Garden Boulevard,500-599,Condo Apt,Apartment,Willowdale East,509000,1,1,1.0,1,1,4,1,Toronto C14,-79.40718299999999,43.756021,155.0,24.0,https://www.zolo.ca/toronto-real-estate/78-harrison-garden-boulevard/205,,0
636,"597,000",78 Harrison Garden Boulevard,600-699,Condo Apt,Apartment,Willowdale East,588000,1,1,1.0,1,1,5,1,Toronto C14,-79.40718299999999,43.756021,386.0,60.0,https://www.zolo.ca/toronto-real-estate/78-harrison-garden-boulevard/1806,,1
637,"607,000",78 Harrison Garden Boulevard,800-899,Condo Apt,Apartment,Willowdale East,615000,1,1,1.0,1,1,5,1,Toronto C14,-79.40718299999999,43.756021,254.0,40.0,https://www.zolo.ca/toronto-real-estate/78-harrison-garden-boulevard/1108,,1
638,"675,000",78 Harrison Garden Boulevard,900-999,Condo Apt,Apartment,Willowdale East,699900,2,2,2.0,2,1,5,1,Toronto C14,-79.40718299999999,43.756021,275.0,22.0,https://www.zolo.ca/toronto-real-estate/78-harrison-garden-boulevard/510,,0
639,"787,000",78 Harrison Garden Boulevard,1000-1199,Condo Apt,Apartment,Willowdale East,775000,2,2,2.0,2,1,5,1,Toronto C14,-79.40718299999999,43.756021,308.0,24.0,https://www.zolo.ca/toronto-real-estate/78-harrison-garden-boulevard/2003,,0
640,"799,514",78 Harrison Garden Boulevard,1000-1199,Condo Apt,Apartment,Willowdale East,749000,2,2,2.0,2,1,4,1,Toronto C14,-79.40718299999999,43.756021,308.0,42.0,https://www.zolo.ca/toronto-real-estate/78-harrison-garden-boulevard/2112,,0
641,"810,000",78 Harrison Garden Boulevard,1000-1199,Condo Apt,Apartment,Willowdale East,768000,2,2,2.0,2,1,5,2,Toronto C14,-79.40718299999999,43.756021,166.0,28.0,https://www.zolo.ca/toronto-real-estate/78-harrison-garden-boulevard/303,,0
642,"820,000",78 Harrison Garden Boulevard,1000-1199,Condo Apt,Apartment,Willowdale East,749000,2,2,2.0,2,1,7,1,Toronto C14,-79.40718299999999,43.756021,231.0,38.0,https://www.zolo.ca/toronto-real-estate/78-harrison-garden-boulevard/1212,,0
643,"892,000",78 Harrison Garden Boulevard,1400-1599,Condo Apt,Apartment,Willowdale East,918000,2,2,2.0,2,1,6,1,Toronto C14,-79.40718299999999,43.756021,364.0,32.0,https://www.zolo.ca/toronto-real-estate/78-harrison-garden-boulevard/1709,,1
644,"895,000",78 Harrison Garden Boulevard,1400-1599,Condo Apt,Apartment,Willowdale East,905000,2,2,2.0,2,1,5,1,Toronto C14,-79.40718299999999,43.756021,260.0,56.0,https://www.zolo.ca/toronto-real-estate/78-harrison-garden-boulevard/2107,,1
645,"1,875,000",78 Gaydon Avenue,3000-3500,Detached,2-Storey,Humberlea-Pelmo Park W5,1849900,4,4,4.0,4,2,9,8,Toronto W05,-79.531483,43.721975,259.0,60.0,https://www.zolo.ca/toronto-real-estate/78-gaydon-avenue,,0
646,"1,100,000",78 Birchmount Road,1100-1500,Detached,2-Storey,Birchcliffe-Cliffside,989000,3,3,2.0,2,1,6,3,Toronto E06,-79.263138,43.694533,75.0,56.0,https://www.zolo.ca/toronto-real-estate/78-birchmount-road,,0
647,"640,000",778 Sheppard Avenue W,800-899,Condo Apt,Apartment,Bathurst Manor,538000,2,2,2.0,2,1,5,1,Toronto C06,-79.44838399999999,43.753583,140.0,30.0,https://www.zolo.ca/toronto-real-estate/778-sheppard-avenue-west/302,,0
648,"2,418,000",775 Ossington Avenue,3500-5000,Detached,3-Storey,Dovercourt-Wallace Emerson-Junction,2650000,6,6,7.0,7,5,16,3,Toronto W02,-79.425985,43.663228,66.0,54.0,https://www.zolo.ca/toronto-real-estate/775-ossington-avenue,,1
649,"690,000",775 King Street W,600-699,Condo Apt,Apartment,Niagara,699000,1,1,1.0,1,1,5,0,Toronto C01,-79.406116,43.643047,212.0,38.0,https://www.zolo.ca/toronto-real-estate/775-king-street-west/611,,0
650,"915,000",775 King Street W,800-899,Condo Apt,Apartment,Waterfront Communities C1,849000,1,1,2.0,2,1,4,1,Toronto C01,-79.406116,43.643047,193.0,22.0,https://www.zolo.ca/toronto-real-estate/775-king-street-west/605,,0
651,"3,000,000",770 Logan Avenue,2000-2500,Semi-Detached,2 1/2 Storey,North Riverdale,2450000,4,4,3.0,3,1,9,2,Toronto E01,-79.348873,43.675527,302.0,30.0,https://www.zolo.ca/toronto-real-estate/770-logan-avenue,,0
652,"780,000",770 Bay Street,600-699,Condo Apt,Apartment,Bay Street Corridor,759000,1,1,1.0,1,1,4,1,Toronto C01,-79.385847,43.660114,270.0,44.0,https://www.zolo.ca/toronto-real-estate/770-bay-street/2511,,0
653,"826,700",77 Song Meadoway,1400-1599,Condo Townhouse,2-Storey,Hillcrest Village,749000,4,4,2.0,2,1,7,2,Toronto C15,-79.356243,43.811616,120.0,26.0,https://www.zolo.ca/toronto-real-estate/77-song-meadoway,,1
654,"660,000",77 Shuter Street,500-599,Condo Apt,Loft,Church-Yonge Corridor,650000,1,1,2.0,2,1,5,1,Toronto C08,-79.358113,43.659102,309.0,28.0,https://www.zolo.ca/toronto-real-estate/77-shuter-street/720,,0
655,"920,000",77 Shuter Street,800-899,Condo Apt,Loft,Church-Yonge Corridor,930000,2,2,2.0,2,1,6,0,Toronto C08,-79.358113,43.659102,229.0,62.0,https://www.zolo.ca/toronto-real-estate/77-shuter-st-street/219,,1
656,"2,250,500",77 Raymond Avenue,2000-2500,Detached,2-Storey,Lambton Baby Point,1888000,3,3,4.0,4,1,7,3,Toronto W02,-79.49121,43.655797,4.0,22.0,https://www.zolo.ca/toronto-real-estate/77-raymond-avenue,,1
657,"850,000",77 Maitland Place,900-999,Condo Apt,Apartment,Cabbagetown-South St. James Town,799900,2,2,1.0,1,1,5,1,Toronto C08,-79.37689499999999,43.664986,28.0,38.0,https://www.zolo.ca/toronto-real-estate/77-maitland-place/316,,0
658,"650,000",77 Lombard Street,600-699,Comm Element Condo,Loft,Church-Yonge Corridor,599000,1,1,2.0,2,1,4,1,Toronto C08,-79.37401700000001,43.651965,188.0,54.0,https://www.zolo.ca/toronto-real-estate/77-lombard-street/308,,0
659,"875,000",77 Lombard Street,900-999,Condo Apt,2-Storey,Church-Yonge Corridor,899000,1,1,2.0,2,1,4,1,Toronto C08,-79.37401700000001,43.651965,376.0,38.0,https://www.zolo.ca/toronto-real-estate/77-lombard-street/309,,1
660,"2,825,000",77 Leuty Avenue,2000-2500,Semi-Detached,3-Storey,The Beaches,2450000,4,4,5.0,5,1,9,1,Toronto E02,-79.29597199999999,43.669607,139.0,32.0,https://www.zolo.ca/toronto-real-estate/77-leuty-avenue,,1
661,"1,750,000",77 Laughton Avenue,2000-2500,Detached,3-Storey,Weston-Pellam Park,1250000,3,3,4.0,4,2,11,2,Toronto W03,-79.45533,43.669579,232.0,38.0,https://www.zolo.ca/toronto-real-estate/77-laughton-avenue,,0
662,"1,100,000",77 Harbour Square,1000-1199,Condo Apt,Apartment,Waterfront Communities C1,1160000,2,2,2.0,2,1,6,1,Toronto C01,-79.379591,43.639889,114.0,56.0,https://www.zolo.ca/toronto-real-estate/77-harbour-square/1108,,0
663,"2,617,000",77 Harbour Square,2250-2499,Condo Apt,Apartment,Waterfront Communities C1,2495000,4,4,3.0,3,1,7,2,Toronto C01,-79.379591,43.639889,213.0,22.0,https://www.zolo.ca/toronto-real-estate/77-harbour-square/ph09,,0
664,"2,436,000",77 Grey Road,2000-2500,Detached,2-Storey,Bedford Park-Nortown,2395000,4,4,4.0,4,1,11,3,Toronto C04,-79.421109,43.728427,141.0,48.0,https://www.zolo.ca/toronto-real-estate/77-grey-road,,2
665,"1,121,500",77 Dentonia Park Avenue,1100-1500,Semi-Detached,2-Storey,East York,899900,3,3,2.0,2,1,4,1,Toronto E03,-79.292161,43.692847,85.0,52.0,https://www.zolo.ca/toronto-real-estate/77-dentonia-park-avenue,,0
666,"3,550,000",77 Colin Avenue,3000-3500,Detached,2-Storey,Yonge-Eglinton,3375000,4,4,5.0,5,1,9,4,Toronto C03,-79.400591,43.701411,102.0,36.0,https://www.zolo.ca/toronto-real-estate/77-colin-avenue,,0
667,"875,000",77 Cheryl Shepway,1400-1599,Condo Townhouse,2-Storey,Don Valley Village,849900,3,3,2.0,2,1,6,2,Toronto C15,-79.362246,43.772249,3.0,50.0,https://www.zolo.ca/toronto-real-estate/77-cheryl-shepway,,1
668,"2,650,000",77 Charles Street W,1400-1599,Condo Apt,Apartment,Bay Street Corridor,2700000,2,2,2.0,2,1,5,1,Toronto C01,-79.390279,43.667665,147.0,60.0,https://www.zolo.ca/toronto-real-estate/77-charles-street-west/1601,,0
669,"904,000",77 Carlton Street,1400-1599,Condo Apt,Apartment,Church-Yonge Corridor,934900,2,2,2.0,2,1,6,1,Toronto C08,-79.378178,43.6619,354.0,54.0,https://www.zolo.ca/toronto-real-estate/77-carlton-street/302,,1
670,"1,075,000",77 Carlton Street,1400-1599,Condo Apt,Apartment,Church-Yonge Corridor,1089000,2,2,2.0,2,1,5,1,Toronto C08,-79.378178,43.6619,394.0,46.0,https://www.zolo.ca/toronto-real-estate/77-carlton-street/1508,,0
671,"810,000",77 Albani Street,1200-1399,Condo Townhouse,Stacked Townhse,Mimico,699900,2,2,1.0,1,1,5,1,Toronto W06,-79.497539,43.603201,112.0,46.0,https://www.zolo.ca/toronto-real-estate/77-albani-street/6,,0
672,"3,175,000",769 Spadina Road,2500-3000,Detached,2-Storey,Forest Hill South,2950000,4,4,3.0,3,1,11,5,Toronto C03,-79.41762800000001,43.700917,242.0,38.0,https://www.zolo.ca/toronto-real-estate/769-spadina-road,,1
673,"1,745,000",767 Richmond Street W,1500-2000,Att/Row/Twnhouse,3-Storey,Niagara,1695000,3,3,3.0,3,1,6,2,Toronto C01,-79.409065,43.645303,47.0,44.0,https://www.zolo.ca/toronto-real-estate/767-richmond-street-west,,1
674,"709,000",763 Bay Street,600-699,Condo Apt,Apartment,Bay Street Corridor,709000,1,1,1.0,1,1,5,1,Toronto C01,-79.385216,43.65999,389.0,52.0,https://www.zolo.ca/toronto-real-estate/763-bay-street/912,,1
675,"715,000",763 Bay Street,500-599,Condo Apt,Apartment,Bay Street Corridor,669900,1,1,1.0,1,1,4,1,Toronto C01,-79.385216,43.65999,177.0,52.0,https://www.zolo.ca/toronto-real-estate/763-bay-street/3712,,0
676,"749,000",763 Bay Street,700-799,Condo Apt,Apartment,Bay Street Corridor,749000,1,1,1.0,1,1,5,1,Toronto C01,-79.385216,43.65999,82.0,48.0,https://www.zolo.ca/toronto-real-estate/763-bay-street/1610,,1
677,"785,000",763 Bay Street,600-699,Condo Apt,Apartment,Bay Street Corridor,678000,1,1,1.0,1,1,4,1,Toronto C01,-79.385216,43.65999,157.0,44.0,https://www.zolo.ca/toronto-real-estate/763-bay-street/4903,,0
678,"845,000",763 Bay Street,700-799,Condo Apt,Apartment,Bay Street Corridor,699000,1,1,1.0,1,1,5,1,Toronto C01,-79.385216,43.65999,174.0,54.0,https://www.zolo.ca/toronto-real-estate/763-bay-street/4510,,1
679,"938,000",763 Bay Street,800-899,Condo Apt,Apartment,Bay Street Corridor,799000,1,1,1.0,1,1,5,1,Toronto C01,-79.385216,43.65999,69.0,68.0,https://www.zolo.ca/toronto-real-estate/763-bay-street/4705,,1
680,"658,800",761 Bay Street,600-699,Condo Apt,Apartment,Bay Street Corridor,658800,1,1,1.0,1,1,4,0,Toronto C01,-79.384967,43.659419,318.0,26.0,https://www.zolo.ca/toronto-real-estate/761-bay-street/2601,,0
681,"730,000",761 Bay Street,500-599,Condo Apt,Apartment,Bay Street Corridor,738000,1,1,1.0,1,1,4,1,Toronto C01,-79.384967,43.659419,42.0,26.0,https://www.zolo.ca/toronto-real-estate/761-bay-street/306,,0
682,"730,000",761 Bay Street,600-699,Comm Element Condo,Apartment,Bay Street Corridor,690000,1,1,1.0,1,1,4,1,Toronto C01,-79.384967,43.659419,93.0,62.0,https://www.zolo.ca/toronto-real-estate/761-bay-street/1801,,0
683,"749,000",761 Bay Street,700-799,Condo Apt,Apartment,Bay Street Corridor,749000,1,1,2.0,2,1,5,0,Toronto C01,-79.384967,43.659419,269.0,50.0,https://www.zolo.ca/toronto-real-estate/761-bay-street/2904,,1
684,"772,800",761 Bay Street,700-799,Condo Apt,Apartment,Bay Street Corridor,758000,1,1,2.0,2,1,5,1,Toronto C01,-79.384967,43.659419,258.0,24.0,https://www.zolo.ca/toronto-real-estate/761-bay-street/610,,1
685,"788,000",761 Bay Street,700-799,Condo Apt,Apartment,Bay Street Corridor,789900,1,1,1.0,1,1,5,1,Toronto C01,-79.384967,43.659419,214.0,26.0,https://www.zolo.ca/toronto-real-estate/761-bay-street/911,,1
686,"848,000",761 Bay Street,700-799,Condo Apt,Apartment,Bay Street Corridor,748000,1,1,2.0,2,1,5,1,Toronto C01,-79.384967,43.659419,114.0,68.0,https://www.zolo.ca/toronto-real-estate/761-bay-street/2903,,1
687,"870,000",761 Bay Street,700-799,Condo Apt,Apartment,Bay Street Corridor,748000,1,1,2.0,2,1,6,1,Toronto C01,-79.384967,43.659419,154.0,48.0,https://www.zolo.ca/toronto-real-estate/761-bay-street/3003,,1
688,"1,030,000",761 Bay Street,1000-1199,Condo Apt,Apartment,Bay Street Corridor,999000,2,2,2.0,2,1,5,1,Toronto C01,-79.524591,43.665684,201.0,50.0,https://www.zolo.ca/toronto-real-estate/761-bay-street/1805,,1
689,"507,000",760 The Queensway Avenue,600-699,Condo Apt,Apartment,Stonegate-Queensway,510000,1,1,1.0,1,1,5,1,Toronto W07,-79.504674,43.625994,409.0,56.0,https://www.zolo.ca/toronto-real-estate/760-the-queensway-avenue/511,,1
690,"621,920",760 The Queensway Avenue,1000-1199,Condo Apt,Apartment,Stonegate-Queensway,679000,2,2,2.0,2,1,5,1,Toronto W07,-79.504674,43.625994,391.0,28.0,https://www.zolo.ca/toronto-real-estate/760-the-queensway-avenue/601,,0
691,"528,000",760 The Queensway,600-699,Condo Apt,Apartment,Stonegate-Queensway,539999,1,1,1.0,1,1,5,1,Toronto W07,-79.504674,43.625994,217.0,34.0,https://www.zolo.ca/toronto-real-estate/760-the-queensway/411,,1
692,"636,750",760 Lawrence Avenue,900-999,Condo Townhouse,Stacked Townhse,Yorkdale-Glen Park,499000,2,2,2.0,2,1,5,1,Toronto W04,-79.44550699999999,43.718883,308.0,64.0,https://www.zolo.ca/toronto-real-estate/760-lawrence-avenue/w-188,,0
693,"2,608,000",760 Glengrove Avenue,3000-3500,Detached,2-Storey,Yorkdale-Glen Park,1999999,5,5,5.0,5,1,5,2,Toronto W04,-79.52660999999999,43.664305,186.0,38.0,https://www.zolo.ca/toronto-real-estate/760-glengrove-avenue,,1
694,"1,420,000",76 Ulster Street,1100-1500,Att/Row/Twnhouse,2-Storey,University,1399000,3,3,2.0,2,1,7,1,Toronto C01,-79.407512,43.660201,59.0,22.0,https://www.zolo.ca/toronto-real-estate/76-ulster-street,,1
695,"1,818,000",76 Taunton Road,1500-2000,Detached,2-Storey,Mount Pleasant East,1850000,3,3,4.0,4,1,8,1,Toronto C10,-79.38884,43.708435,213.0,50.0,https://www.zolo.ca/toronto-real-estate/76-taunton-road,,1
696,"600,000",76 Shuter Street,500-599,Condo Apt,Apartment,Church-Yonge Corridor,499000,1,1,1.0,1,1,4,0,Toronto C08,-79.37538,43.655303,16.0,54.0,https://www.zolo.ca/toronto-real-estate/76-shuter-street/507,,0
697,"637,500",76 Shuter Street,700-799,Condo Apt,Apartment,Church-Yonge Corridor,598000,1,1,1.0,1,1,5,0,Toronto C08,-79.37538,43.655303,224.0,44.0,https://www.zolo.ca/toronto-real-estate/76-shuter-street/1108,,1
698,"668,000",76 Shuter Street,700-799,Condo Apt,Apartment,Church-Yonge Corridor,589000,1,1,1.0,1,1,5,1,Toronto C08,-79.37538,43.655303,289.0,54.0,https://www.zolo.ca/toronto-real-estate/76-shuter-street/1309,,1
699,"2,800,000",76 Lorraine Drive,3500-5000,Detached,2-Storey,Willowdale West,2888800,4,4,6.0,6,1,10,6,Toronto C07,-79.422622,43.776694,395.0,26.0,https://www.zolo.ca/toronto-real-estate/76-lorraine-drive,,1
700,"930,000",76 Leitch Avenue,2000-2500,Semi-Detached,3-Storey,York University Heights,999900,5,5,5.0,5,1,8,2,Toronto W05,-79.497362,43.768572,222.0,56.0,https://www.zolo.ca/toronto-real-estate/76-leitch-avenue,,2
701,"1,090,000",76 Lanark Avenue W,1200-1399,Condo Townhouse,2-Storey,Oakwood-Vaughan,1090000,2,2,4.0,4,1,5,1,Toronto C03,-79.443951,43.696265,294.0,50.0,https://www.zolo.ca/toronto-real-estate/76-lanark-avenue-west,,2
702,"857,101",76 Jolly Way,2000-2500,Att/Row/Twnhouse,3-Storey,Dorset Park,749900,3,3,3.0,3,1,7,2,Toronto E04,-79.278642,43.766001,239.0,66.0,https://www.zolo.ca/toronto-real-estate/76-jolly-way,,0
703,"2,710,000",76 Glengrove Avenue W,1500-2000,Detached,2-Storey,Lawrence Park South,2199000,4,4,2.0,2,1,8,6,Toronto C04,-79.406707,43.718467,44.0,34.0,https://www.zolo.ca/toronto-real-estate/76-glengrove-avenue-west,,0
704,"5,890,000",76 Donwoods Drive,3500-5000,Detached,2-Storey,Bridle Path-Sunnybrook-York Mills,6280000,4,4,5.0,5,1,9,6,Toronto C12,-79.398627,43.738657,384.0,50.0,https://www.zolo.ca/toronto-real-estate/76-donwoods-drive,,1
705,"1,525,000",76 Courcelette Road,1100-1500,Detached,2-Storey,Birchcliffe-Cliffside,1299000,2,2,2.0,2,1,5,1,Toronto E06,-79.27863599999999,43.677581,150.0,38.0,https://www.zolo.ca/toronto-real-estate/76-courcelette-road,,0
706,"2,835,000",76 Coldstream Avenue,2500-3000,Detached,2-Storey,Lawrence Park South,2649000,4,4,3.0,3,1,10,3,Toronto C04,-79.416883,43.716947,169.0,64.0,https://www.zolo.ca/toronto-real-estate/76-coldstream-avenue,,0
707,"499,000",757 Victoria Park Avenue,700-799,Condo Apt,Apartment,Oakridge,429900,1,1,1.0,1,1,7,1,Toronto E06,-79.288286,43.692431,301.0,28.0,https://www.zolo.ca/toronto-real-estate/757-victoria-park-avenue/1707,,0
708,"1,126,000",757 Sheppard Avenue,2500-3000,Att/Row/Twnhouse,3-Storey,Clanton Park,1099999,3,3,3.0,3,1,7,2,Toronto C06,-79.41099200000001,43.76144,293.0,40.0,https://www.zolo.ca/toronto-real-estate/757-sheppard-avenue-west/-8,,1
709,"2,990,018",754 Briar Hill Avenue,5000,Detached,2-Storey,Forest Hill North,2949000,4,4,7.0,7,1,9,9,Toronto C04,-79.436193,43.706044,26.0,40.0,https://www.zolo.ca/toronto-real-estate/754-briar-hill-avenue,,3
710,"838,000",750 Bay Street,900-999,Condo Apt,Apartment,Bay Street Corridor,835000,2,2,2.0,2,1,5,1,Toronto C01,-79.385928,43.659694,229.0,28.0,https://www.zolo.ca/toronto-real-estate/750-bay-street/2111,,1
711,"975,000",750 Bay Street,1000-1199,Condo Apt,Apartment,Bay Street Corridor,999700,2,2,2.0,2,1,5,1,Toronto C01,-79.385928,43.659694,264.0,30.0,https://www.zolo.ca/toronto-real-estate/750-bay-street/2306,,0
712,"880,000",75 York Mills Road,1000-1199,Condo Apt,Apartment,Bridle Path-Sunnybrook-York Mills,899900,2,2,2.0,2,1,5,1,Toronto C12,-79.401338,43.744256,267.0,42.0,https://www.zolo.ca/toronto-real-estate/75-york-mills-road/502,,0
713,"1,120,000",75 Wynford Heights Drive,1800-1999,Condo Apt,Apartment,Banbury-Don Mills,950000,3,3,2.0,2,1,6,2,Toronto C13,-79.4163,43.70011,57.0,34.0,https://www.zolo.ca/toronto-real-estate/75-wynford-heights-drive/2205,,0
714,"600,000",75 Wynford Heights Crescent,1000-1199,Condo Apt,Apartment,Banbury-Don Mills,615000,2,2,2.0,2,1,6,1,Toronto C13,-79.326073,43.728544,62.0,52.0,https://www.zolo.ca/toronto-real-estate/75-wynford-heights-crescent/1901,,0
715,"725,000",75 Wynford Heights Crescent,1400-1599,Condo Apt,Apartment,Banbury-Don Mills,729000,2,2,2.0,2,1,6,2,Toronto C13,-79.326073,43.728544,392.0,36.0,https://www.zolo.ca/toronto-real-estate/75-wynford-heights-crescent/1808,,1
