sold_price,address,mean_sqarefootage,Type,renamedType,Style,Community,List Price,Bedrooms,Dens,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,longitude,latitude,weblink,squarefootage
600000,54 East Liberty Street,750,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Niagara,598800,1,0,1,1,4,1,C01,-79.413318,43.639235,https://www.zolo.ca/toronto-real-estate/54-east-liberty-street/1036,700-799
630000,60 Parrotta Drive,850,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Humberlea-Pelmo Park W5,598800,2,0,2,1,5,1,W05,-79.535522,43.733577,https://www.zolo.ca/toronto-real-estate/60-parrotta-drive/285,800-899
665000,170 Bayview Avenue,250,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C8,598800,1,0,1,1,4,1,C08,-79.354002,43.655383,https://www.zolo.ca/toronto-real-estate/170-bayview-avenue/2802,0-499
590000,8 Rean Drive,750,Comm Element Condo,Condo Apartment,Apartment,Bayview Village,598888,1,1,2,1,5,1,C15,-79.382784,43.766045,https://www.zolo.ca/toronto-real-estate/8-rean-drive/803,700-799
609000,5 Everson Drive,750,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Willowdale East,598888,2,1,1,1,6,1,C14,-79.407426,43.758518,https://www.zolo.ca/toronto-real-estate/5-everson-drive/745,700-799
620000,121 Mcmahon Drive,650,Condo Apt,Condo Apartment,Apartment,Bayview Village,598888,1,1,1,1,4,1,C15,-79.370623,43.767726,https://www.zolo.ca/toronto-real-estate/121-mcmahon-drive/2216,600-699
622000,28 Ted Rogers Way,650,Condo Apt,Condo Apartment,Apartment,Church-Yonge Corridor,598888,1,1,1,1,5,0,C08,-79.380477,43.670526,https://www.zolo.ca/toronto-real-estate/28-ted-rogers-way/901,600-699
648000,2220 Lake Shore Boulevard W,650,Condo Apt,Condo Apartment,Apartment,Mimico,598888,1,1,1,1,4,1,W06,-79.48329,43.622863,https://www.zolo.ca/toronto-real-estate/2220-lake-shore-boulevard-west/514,600-699
660000,10 Northtown Way,750,Condo Apt,Condo Apartment,Apartment,Willowdale East,598888,1,1,1,1,5,1,C14,-79.413109,43.775587,https://www.zolo.ca/toronto-real-estate/10-northtown-way/304,700-799
615000,89 Mcgill Street,250,Condo Apt,Condo Apartment,Bachelor/Studio,Church-Yonge Corridor,598900,1,0,1,1,4,0,C08,-79.378563,43.660612,https://www.zolo.ca/toronto-real-estate/2912---89-mcgill-street/2912,0-499
621800,56 Forest Manor Road,650,Comm Element Condo,Condo Apartment,Apartment,Henry Farm,598900,1,1,2,1,5,1,C15,-79.344575,43.772365,https://www.zolo.ca/toronto-real-estate/56-forest-manor-road/2403,600-699
630000,8 Telegram Mews,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,598900,1,0,1,1,4,1,C01,-79.394839,43.640541,https://www.zolo.ca/toronto-real-estate/8-telegram-mews/1210,600-699
725000,98 Lillian Street,650,Condo Apt,Condo Apartment,Apartment,Mount Pleasant East,598900,1,1,2,1,5,1,C10,-79.411793,43.799693,https://www.zolo.ca/toronto-real-estate/98-lillian-street/201,600-699
540000,135 Leeward Glenway Street,1100,Condo Townhouse,Condo Townhouse,2-Storey,Flemingdon Park,599000,3,0,2,1,4,1,C11,-79.327782,43.711792,https://www.zolo.ca/toronto-real-estate/135-leeward-glenway-street/302,1000-1199
560000,288 Mill Road,1100,Condo Apt,Condo Apartment,3-Storey,Markland Wood,599000,2,0,2,1,5,1,W08,-79.582407,43.637161,https://www.zolo.ca/toronto-real-estate/288-mill-road/c45,1000-1199
562000,23 Sheppard Avenue E,550,Condo Apt,Condo Apartment,Apartment,Willowdale East,599000,1,0,1,1,4,1,C14,-79.409014,43.760979,https://www.zolo.ca/toronto-real-estate/23-sheppard-avenue-east/2601,500-599
575000,68 Abell Street,650,Condo Townhouse,Condo Townhouse,Apartment,Little Portugal,599000,2,0,1,1,4,1,C01,-79.424301,43.642528,https://www.zolo.ca/toronto-real-estate/68-abell-street/219,600-699
575000,250 Wellington Street W,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,0,1,1,4,1,C01,-79.390364,43.645245,https://www.zolo.ca/toronto-real-estate/250-wellington-street-west/1245,500-599
580000,223 St Clair Avenue W,550,Condo Apt,Condo Apartment,Apartment,Casa Loma,599000,1,0,1,1,4,1,C02,-79.404601,43.685906,https://www.zolo.ca/toronto-real-estate/223-st-clair-avenue-west/910,500-599
582000,5101 Dundas Street W,850,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,599000,1,1,2,1,5,1,W08,-79.531931,43.645014,https://www.zolo.ca/toronto-real-estate/5101-dundas-street-west/402,800-899
582000,500 St Clair Avenue W,650,Condo Apt,Condo Apartment,Apartment,Forest Hill South,599000,1,0,1,1,4,1,C03,-79.418525,43.683276,https://www.zolo.ca/toronto-real-estate/500-st-clair-avenue-west/404,600-699
585000,4705 Kingston Road,1100,Condo Townhouse,Condo Townhouse,Stacked Townhouse,West Hill,599000,2,1,3,1,6,1,E10,-79.180096,43.774488,https://www.zolo.ca/toronto-real-estate/4705-kingston-road/23,1000-1199
585000,30 Shore Breeze Drive,250,Condo Apt,Condo Apartment,Apartment,Mimico,599000,1,0,1,1,5,1,W06,-79.4163,43.70011,https://www.zolo.ca/toronto-real-estate/30-shore-breeze-drive/5609,0-499
585000,21 Dale Avenue,850,Co-Op Apt,Co-op / Co-Ownership Apartment,Apartment,Rosedale-Moore Park,599000,1,0,1,1,3,1,C09,-79.371871,43.673481,https://www.zolo.ca/toronto-real-estate/21-dale-avenue/632,800-899
586125,155 Yorkville Avenue,250,Condo Apt,Condo Apartment,Apartment,Annex,599000,1,0,1,1,3,0,C02,-79.394479,43.670303,https://www.zolo.ca/toronto-real-estate/155-yorkville-avenue/1905,0-499
590000,2800 Keele Street,850,Condo Apt,Condo Apartment,Apartment,Downsview-Roding-CFB,599000,2,0,1,1,6,1,W05,-79.482723,43.728646,https://www.zolo.ca/toronto-real-estate/2800-keele-street/1110,800-899
590000,1328 Birchmount Road,950,Condo Apt,Condo Apartment,Apartment,Wexford-Maryvale,599000,2,0,2,1,5,1,E04,-79.270857,43.713865,https://www.zolo.ca/toronto-real-estate/1328-birchmount-road/1910,900-999
590000,111 St Clair Avenue W,650,Condo Apt,Condo Apartment,Apartment,Yonge-St. Clair,599000,1,1,1,1,5,0,C02,-79.399487,43.686663,https://www.zolo.ca/toronto-real-estate/111-st-clair-avenue-west/628,600-699
591000,621 Sheppard Road E,650,Condo Apt,Condo Apartment,Apartment,Bayview Village,599000,1,1,1,1,4,1,C15,-79.531666,43.733027,https://www.zolo.ca/toronto-real-estate/621-sheppard-road-north/627,600-699
591000,5740 Yonge Street,750,Condo Apt,Condo Apartment,Apartment,Newtonbrook West,599000,2,0,2,1,5,1,C07,-79.417392,43.782889,https://www.zolo.ca/toronto-real-estate/5740-yonge-street/202,700-799
591000,1055 Bay Street,650,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,599000,1,1,1,1,5,0,C01,-79.387949,43.666754,https://www.zolo.ca/toronto-real-estate/1055-bay-street/709,600-699
592500,4968 Yonge Street,650,Condo Apt,Condo Apartment,Apartment,Lansing-Westgate,599000,1,1,1,1,5,1,C07,-79.412148,43.765582,https://www.zolo.ca/toronto-real-estate/4968-yonge-street/1708,600-699
595000,95 La Rose Avenue,1300,Condo Apt,Condo Apartment,Apartment,Humber Heights,599000,2,0,2,1,6,1,W09,-79.519348,43.685441,https://www.zolo.ca/toronto-real-estate/95-la-rose-avenue/503,1200-1399
595000,8 Mondeo Drive N,1100,Condo Apt,Condo Apartment,Apartment,Dorset Park,599000,2,0,2,1,5,1,E04,,,,1000-1199
595000,58 Orchard View Boulevard,550,Condo Apt,Condo Apartment,Apartment,Yonge-Eglinton,599000,1,1,1,1,4,0,C03,-79.400618,43.708109,https://www.zolo.ca/toronto-real-estate/58-orchard-view-boulevard/703,500-599
595000,38 Stewart Street,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,0,1,1,4,0,C01,-79.401396,43.643485,https://www.zolo.ca/toronto-real-estate/38-stewart-street/602,500-599
595000,212 Eglinton Avenue E,650,Condo Apt,Condo Apartment,Apartment,Mount Pleasant West,599000,1,1,1,1,5,1,C10,-79.392059,43.708456,https://www.zolo.ca/toronto-real-estate/212-eglinton-avenue-east/1410,600-699
595000,121 Mcmahon Drive,650,Condo Apt,Condo Apartment,Apartment,Bayview Village,599000,1,1,1,1,5,1,C15,-79.370623,43.767726,https://www.zolo.ca/toronto-real-estate/121-mcmahon-drive/2005,600-699
595000,110 Charles Street E,550,Condo Apt,Condo Apartment,Apartment,Church-Yonge Corridor,599000,1,0,1,1,4,0,C08,-79.380202,43.670095,https://www.zolo.ca/toronto-real-estate/110-charles-street-east/411,500-599
595000,10 Park Lawn Road,550,Condo Apt,Condo Apartment,Apartment,Mimico,599000,1,0,1,1,4,1,W06,-79.481658,43.622946,https://www.zolo.ca/toronto-real-estate/10-park-lawn-road/3406,500-599
597000,56 Forest Manor Road,650,Condo Apt,Condo Apartment,Apartment,Henry Farm,599000,1,1,2,1,5,1,C15,-79.344575,43.772365,https://www.zolo.ca/toronto-real-estate/56-forest-manor-road/1201,600-699
599000,60 Parrotta Drive,1100,Condo Townhouse,Condo Townhouse,2-Storey,Humberlea-Pelmo Park W5,599000,2,0,2,1,4,1,W05,-79.535522,43.733577,https://www.zolo.ca/toronto-real-estate/60-parrotta-drive/259,1000-1199
599000,438 King Street W,550,Condo Apt,Condo Apartment,Apartment,Niagara,599000,1,0,1,1,4,0,C01,-79.394685,43.645661,https://www.zolo.ca/toronto-real-estate/438-king-street-west/1410,500-599
599000,35 Hollywood Avenue,550,Comm Element Condo,Condo Apartment,Apartment,Willowdale East,599000,1,0,1,1,4,1,C14,-79.410051,43.765513,https://www.zolo.ca/toronto-real-estate/35-hollywood-avenue/315,500-599
599000,33 Charles Street E,250,Condo Apt,Condo Apartment,Apartment,Church-Yonge Corridor,599000,1,0,1,1,4,0,C08,-79.384488,43.66865,https://www.zolo.ca/toronto-real-estate/33-charles-street-east/3010,0-499
599000,26 Livingston Road,1700,Condo Townhouse,Condo Townhouse,3-Storey,Guildwood,599000,3,0,3,1,6,2,E08,-79.198996,43.740396,https://www.zolo.ca/toronto-real-estate/26-livingston-road/120,1600-1799
599000,2466 Eglinton Avenue E,1100,Condo Apt,Condo Apartment,Apartment,Eglinton East,599000,2,1,2,1,6,1,E08,-79.246472,43.737005,https://www.zolo.ca/toronto-real-estate/2466-eglinton-avenue-east/519,1000-1199
599000,19 Barberry Place,650,Condo Apt,Condo Apartment,Apartment,Bayview Village,599000,1,1,2,1,5,1,C15,-79.38471,43.766052,https://www.zolo.ca/toronto-real-estate/19-barberry-place/416,600-699
599000,14 York Street,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,1,1,1,4,0,C01,-79.381614,43.642033,https://www.zolo.ca/toronto-real-estate/14-york-street/1304,600-699
599999,629 King Street W,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,0,1,1,3,0,C01,-79.401886,43.643911,https://www.zolo.ca/toronto-real-estate/629-king-street-west/616,500-599
600000,85 Wood Street,250,Condo Apt,Condo Apartment,Apartment,Church-Yonge Corridor,599000,1,0,1,1,5,0,C08,-79.378653,43.662939,https://www.zolo.ca/toronto-real-estate/85-wood-street/2515,0-499
600000,741 Sheppard Avenue W,650,Condo Apt,Condo Apartment,Apartment,Clanton Park,599000,2,0,1,1,6,1,C06,-79.449326,43.753229,https://www.zolo.ca/toronto-real-estate/741-sheppard-avenue-west/317,600-699
600000,478 King Street W,550,Condo Apt,Condo Apartment,Loft,Waterfront Communities C1,599000,1,0,1,1,4,0,C01,-79.396411,43.645542,https://www.zolo.ca/toronto-real-estate/478-king-street-west/413,500-599
600000,1040 The Queensway Avenue,950,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,599000,2,0,2,1,5,1,W08,-79.516238,43.623609,https://www.zolo.ca/toronto-real-estate/1040-the-queensway-avenue/309,900-999
605000,200 Sackville Street,550,Condo Apt,Condo Apartment,Apartment,Regent Park,599000,1,1,1,1,5,0,C08,-79.362317,43.658023,https://www.zolo.ca/toronto-real-estate/200-sackville-street/1101,500-599
606000,150 Farnham Avenue,750,Condo Apt,Condo Apartment,Apartment,Yonge-St. Clair,599000,1,0,1,1,5,1,C02,-79.39985,43.683886,https://www.zolo.ca/toronto-real-estate/150-farnham-avenue/230,700-799
607000,165 Legion Road N,650,Condo Apt,Condo Apartment,Apartment,Mimico,599000,1,1,1,1,5,1,W06,-79.488411,43.62401,https://www.zolo.ca/toronto-real-estate/165-legion-road-north/1729,600-699
608000,11 St. Joseph Street,650,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,599000,1,0,1,1,4,0,C01,-79.386113,43.665684,https://www.zolo.ca/toronto-real-estate/11-st-joseph-street/205,600-699
610000,68 Shuter Street,550,Condo Apt,Condo Apartment,Apartment,Church-Yonge Corridor,599000,1,1,1,1,4,0,C08,-79.375527,43.655111,https://www.zolo.ca/toronto-real-estate/68-shuter-street/2306,500-599
610000,58 Marine Parade Drive,650,Condo Apt,Condo Apartment,Apartment,Mimico,599000,1,0,1,1,4,1,W06,-79.476928,43.627157,https://www.zolo.ca/toronto-real-estate/58-marine-parade-drive/324,600-699
610000,251 Jarvis Street,550,Condo Apt,Condo Apartment,Apartment,Church-Yonge Corridor,599000,1,1,1,1,5,0,C08,-79.374615,43.657546,https://www.zolo.ca/toronto-real-estate/251-jarvis-street/4414,500-599
610000,111 Elizabeth Street,550,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,599000,1,0,1,1,4,1,C01,-79.384959,43.655348,https://www.zolo.ca/toronto-real-estate/111-elizabeth-street/1225,500-599
611000,20 Joe Shuster Way,650,Comm Element Condo,Condo Apartment,Apartment,Niagara,599000,2,0,1,1,5,1,C01,-79.423857,43.640149,https://www.zolo.ca/toronto-real-estate/20-joe-shuster-way/1403,600-699
611000,111 St Clair Avenue W,650,Condo Apt,Condo Apartment,Apartment,Yonge-St. Clair,599000,1,1,1,1,4,0,C02,-79.399487,43.686663,https://www.zolo.ca/toronto-real-estate/111-st-clair-avenue-west/1602,600-699
615000,83 Borough Drive,850,Condo Apt,Condo Apartment,Apartment,Bendale,599000,2,0,2,1,6,1,E09,-79.261705,43.772621,https://www.zolo.ca/toronto-real-estate/83-borough-drive/2005,800-899
615000,7 Bishop Avenue,1100,Condo Apt,Condo Apartment,Apartment,Willowdale East,599000,2,1,2,1,7,1,C14,-79.4143,43.781699,https://www.zolo.ca/toronto-real-estate/7-bishop-avenue/1411,1000-1199
615000,33 Bay Street,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,0,1,1,4,0,C01,-79.377319,43.642363,https://www.zolo.ca/toronto-real-estate/33-bay-street/2106,500-599
618000,5500 Yonge Street,750,Condo Apt,Condo Apartment,Apartment,Willowdale West,599000,2,0,1,1,5,1,C07,-79.415659,43.778007,https://www.zolo.ca/toronto-real-estate/5500-yonge-street/1103,700-799
620000,58 Marine Parade Drive,650,Condo Apt,Condo Apartment,Apartment,Mimico,599000,1,0,1,1,5,1,W06,-79.476928,43.627157,https://www.zolo.ca/toronto-real-estate/58-marine-parade-drive/1107,600-699
620000,397 Front Street W,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,1,1,1,5,1,C01,-79.398027,43.641626,https://www.zolo.ca/toronto-real-estate/397-front-street-west/706,600-699
620000,2212 Lake Shore Boulevard,550,Condo Apt,Condo Apartment,Apartment,Mimico,599000,1,0,1,1,3,1,W06,-79.349141,43.653512,https://www.zolo.ca/toronto-real-estate/2212-lake-shore-boulevard/2904,500-599
620000,155 Legion Road N,850,Condo Apt,Condo Apartment,Loft,Mimico,599000,1,1,2,1,5,1,W06,-79.488345,43.623857,https://www.zolo.ca/toronto-real-estate/155-legion-road-north/2501,800-899
620000,155 Beecroft Road,750,Condo Apt,Condo Apartment,Apartment,Lansing-Westgate,599000,2,0,1,1,5,1,C07,-79.415119,43.766199,https://www.zolo.ca/toronto-real-estate/155-beecroft-road/906,700-799
620000,1030 King Street W,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,1,1,1,5,0,C01,-79.416456,43.641311,https://www.zolo.ca/toronto-real-estate/1030-king-street-west/633,500-599
623125,460 Adelaide Street E,650,Condo Apt,Condo Apartment,Apartment,Moss Park,599000,1,0,1,1,4,1,C08,-79.366632,43.652675,https://www.zolo.ca/toronto-real-estate/460-adelaide-street-east/1518,600-699
625000,85 Wood Street,250,Condo Apt,Condo Apartment,Apartment,Church-Yonge Corridor,599000,1,0,1,1,4,0,C08,-79.378653,43.662939,https://www.zolo.ca/toronto-real-estate/85-wood-street/4005,0-499
625000,215 Fort York Boulevard,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,1,1,1,5,1,C01,-79.404566,43.636227,https://www.zolo.ca/toronto-real-estate/215-fort-york-boulevard/1809,600-699
625000,1357 Neilson Road,1100,Condo Townhouse,Condo Townhouse,3-Storey,Malvern,599000,3,0,3,1,8,1,E11,-79.220818,43.808927,https://www.zolo.ca/toronto-real-estate/1357-neilson-road/76,1000-1199
625000,1100 Kingston Road,650,Condo Apt,Condo Apartment,Apartment,Birchcliffe-Cliffside,599000,1,1,1,1,5,0,E06,-79.282355,43.681285,https://www.zolo.ca/toronto-real-estate/1100-kingston-road/219,600-699
625000,100 Parrotta Drive,950,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Humberlea-Pelmo Park W5,599000,2,0,2,1,9,1,W05,-79.536176,43.734009,https://www.zolo.ca/toronto-real-estate/100-parrotta-drive/81,900-999
625500,35 Raglan Avenue,950,Condo Apt,Condo Apartment,Apartment,Humewood-Cedarvale,599000,2,0,1,1,4,0,C03,-79.419668,43.684325,https://www.zolo.ca/toronto-real-estate/35-raglan-avenue/402,900-999
630000,50 Forest Manor Road,550,Condo Apt,Condo Apartment,Apartment,Henry Farm,599000,1,1,2,1,4,1,C15,-79.344714,43.773439,https://www.zolo.ca/toronto-real-estate/50-forest-manor-road/811,500-599
630000,50 Forest Manor Road,550,Condo Apt,Condo Apartment,Apartment,Henry Farm,599000,1,1,2,1,4,1,C15,-79.344714,43.773439,https://www.zolo.ca/toronto-real-estate/50-forest-manor-road/811,500-599
630000,461 Adelaide Street W,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,0,1,1,4,0,C01,-79.399771,43.645799,https://www.zolo.ca/toronto-real-estate/461-adelaide-street-west/832a,500-599
630000,38 Elm Street,750,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,599000,1,0,2,1,4,1,C01,-79.382983,43.657604,https://www.zolo.ca/toronto-real-estate/38-elm-street/1113,700-799
630215,415 Jarvis Street,650,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Cabbagetown-South St. James Town,599000,2,0,1,1,5,1,C08,-79.376952,43.663326,https://www.zolo.ca/toronto-real-estate/415-jarvis-street/215,600-699
631000,80 Queens Wharf Road,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,1,1,1,4,0,C01,-79.399202,43.638636,https://www.zolo.ca/toronto-real-estate/80-queens-wharf-road/1709,500-599
631000,25 Carlton Street,550,Condo Apt,Condo Apartment,Apartment,Church-Yonge Corridor,599000,1,0,1,1,4,0,C08,-79.381207,43.661178,https://www.zolo.ca/toronto-real-estate/25-carlton-street/1202,500-599
635000,87 Peter Street,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,0,1,1,4,0,C01,-79.392473,43.646843,https://www.zolo.ca/toronto-real-estate/87-peter-street/2712,500-599
635000,2267 Lake Shore Boulevard,850,Condo Apt,Condo Apartment,Loft,Mimico,599000,1,0,2,1,5,1,W06,-79.349141,43.653512,https://www.zolo.ca/toronto-real-estate/2267-lake-shore-boulevard/525,800-899
635000,199 Richmond Street,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,0,1,1,4,0,C01,-79.379091,43.65179,https://www.zolo.ca/toronto-real-estate/199-richmond-street/419,500-599
635000,165 Cherokee Boulevard,1300,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Pleasant View,599000,4,0,2,1,7,1,C15,-79.33705,43.792646,https://www.zolo.ca/toronto-real-estate/165-cherokee-boulevard/262,1200-1399
636000,150 East Liberty Street,650,Condo Apt,Condo Apartment,Apartment,Niagara,599000,1,0,1,1,4,0,C01,-79.416432,43.638874,https://www.zolo.ca/toronto-real-estate/150-east-liberty-street/2513,600-699
637000,135 Village Green Square,750,Comm Element Condo,Condo Apartment,Apartment,Agincourt South-Malvern West,599000,2,0,2,1,5,2,E07,-79.280751,43.777872,https://www.zolo.ca/toronto-real-estate/135-village-green-square/3422,700-799
637000,12 Rean Drive,750,Condo Apt,Condo Apartment,Apartment,Bayview Village,599000,1,1,2,1,5,1,C15,-79.383186,43.767232,https://www.zolo.ca/toronto-real-estate/12-rean-drive/101,700-799
638000,3237 Bayview Avenue,750,Condo Apt,Condo Apartment,Apartment,Bayview Village,599000,2,0,2,1,6,1,C15,-79.392939,43.789979,https://www.zolo.ca/toronto-real-estate/3237-bayview-avenue/ph1309,700-799
640000,250 Wellington Street W,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,599000,1,1,1,1,5,1,C01,-79.390364,43.645245,https://www.zolo.ca/toronto-real-estate/250-wellington-street-west/ph30,500-599
